We also determined whether the co-administration of the AST enzyme inhibitor, pentachlorophenol, with hepatocarcinogens will abrogate the lowering of AST activity caused by hepatocarcinogens which do not utilize AST for bio-activation versus hepatocarcinogens which can utilize AST. 0
Titanium dioxide was evaluated as possibly carcinogenic to humans, Group 2B. Epidemiological studies on talc miners and millers provided inadequate evidence of carcinogenicity of inhaled talc not containing asbestos or asbestiform fibers.  3
Recent studies have identified the tobacco-specific carcinogenic nitrosamine 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone (NNK) as a site-selective high-affinity agonist for the alpha7 nicotinic acetylcholine receptor (alpha7 nAChR), which regulates the growth of a significant subset of SCLC in vitro by stimulating the release of the autocrine growth factor serotonin.    1
Because vinyl chloride is a potent human carcinogen, it is important that analytical results from groundwater samples accurately reflect levels of exposure to groundwater users.   1
Among the five fractions, three fractions, namely organic acids, polycyclic aromatic hydrocarbons and polar compounds had higher genotoxicity than others.  2
Oral lichen planus (OLP), oral lichenoid lesion (OLL) and oral leukoplakia (OL) are potentially carcinogenic oral diseases where colonisation by Candida is common, but acetaldehyde production by Candida has not been studied.    1
While some studies show that morphine promotes cell proliferation and metastasis, other authors sustain that morphine effect is mainly antiproliferative and pro-apoptotic. 1
Semicarbazide, a hydrazine derivative, is carcinogenic to mice but shows no or little mutagenicity in the Salmonella-microsome test.    1
The secondary purpose of this paper is to calculate a "safe" asbestos concentration by first assuming a default linear extrapolation (to one excess death per million people, as specified for carcinogenic HAPs).  0
Nickel is a component of biomedical alloys that is released during corrosion or friction and causes cytotoxicity, mutation, differentiation or even carcinogenesis in tissues.  1
Estrogen replacement therapy does not increase the risk of breast cancer; the incidence of this malignancy, however, was also less in the estrogen-progestogen users when compared with either the untreated women or from that expected from the national cancer surveys.  3
In this paper, I shall summarize early experiments and human studies and reports; Maltonis experimental contribution to understanding the carcinogenicity of benzene in humans and animals; earlier knowledge concerning benzene toxicity; and benzene standards and permissible exposure levels.   2
Gastric cancer (GC) is one of the most common malignancies causing death worldwide, and Helicobacter pylori is a powerful inducer of precancerous lesions and GC.   1
Mutagenesis studies revealed that morphine interacts differently with the mu receptor to activate it than do the fentanyl analogs which may explain its lack of desensitization of the mu receptor. 0
The findings from the present study suggested that aromatic amines, heterocyclic amines and polycyclic aromatic hydrocarbons were more likely to be activated to strong mutagens with liver S9 than with bladder S9.    2
Compared with clinical or radiological methods for the detection of first metastases serial bone scans gave a mean lead time of five months in 15 patients and no lead time in the remaining 22 patients.   0
Red and processed meats are recognized by the International Agency for Research on Cancer as probably carcinogenic and carcinogenic to humans, respectively.    1
The occurrence of malignant mesothelioma is almost always causally associated to asbestos exposure but, considering women occurrences, this association is often difficult to demonstrate and consequently the asbestos exposure is defined as unknown. 1
UNASSIGNED: Benzo[a]pyrene (B[a]P) is a carcinogen in cigarette smoke.  1
CONCLUSIONS: These results indicate that stepwise gastric carcinogenesis is associated with altered histone H3 serine 10 phosphorylation, Helicobacter pylori infection enhances histone H3 serine 10 phosphorylation expression in these processes; it is also accompanied with histone H3 serine 10 phosphorylation location change from gland bottom staining expand to whole gland expression.  2
We used the N-methyl-N-nitrosourea (MNU)-induced mammary carcinogenesis animal model to test the effectiveness of these two isoflavones as chemopreventive agents.  1
Two human carcinogens that have been extensively studied are vinyl chloride and benzene.    1
Welding on stainless steel produces particles that are mutagenic, whereas welding on mild steel (ms) produces particles that are not.   2
Ultraviolet B (UVB) radiation present in sunlight causes sustained immune suppression, photocarcinogenesis and photoaging in humans.    2
We conclude that RecA protein has a third essential function if UV mutagenesis is to be detected in excision-deficient-bacteria.    1
Food-derived and carcinogenic heterocyclic amines, 3-amino-1-methyl-5H-pyrido[4,3-b]indole (Trp-P-2) and 3-amino-1,4-dimethyl-5H-pyrido[4,3-b]indole (Trp-P-1), were found to inhibit the activity of tryptophan hydroxylase (TPH) prepared from serotonin-producing murine mastocytomas, P-815 cells.  2
In 1997, an IARC Working Group classified quartz (crystalline silica) as a Group 1 lung carcinogen, but only in some industries, i.e., the quartz hazard is a variable entity.  1
The evaluation also considered the following supporting evidence: TCDD is a multisite carcinogen in experimental animals and has been shown by several lines of evidence to act through a mechanism involving the aryl hydrocarbon receptor; this receptor is highly conserved in an evolutionary sense and functions the same way in humans as in experimental animals; tissue concentrations of TCDD are similar in heavily exposed human populations in which an increased overall cancer risk was observed and in exposed rats that developed tumors in carcinogenicity tests.  2
Ultraviolet radiation (UVR) is a known genotoxic agent. 1
Areca nut is an essential constitute of BQ and is declared as a group I carcinogen by the International Agency for Research on Cancer.  1
Cigarette smoke has been demonstrated to exacerbate the effects of reflux and thus the initial stages of EAC carcinogenesis.    2
Although cadmium still represents a public health problem and despite the fact that it has been classified as an IARC Group-I carcinogen, the molecular and cellular mechanisms responsible for the toxicity and the carcinogenicity of cadmium compounds are poorly known. 1
In contrast, tobacco use in combination with exposure to carcinogens was a significant risk factor, as based on the odds ratio and chi-square test. 2
Arsenic compounds are classified as toxicants and human carcinogens.    1
Radon gas has been declared a human carcinogen by the United States Environmental Protection Agency (USEPA) and the International Agency for Research on Cancer (IARC). 1
Although lead has been shown to be carcinogenic in laboratory animals, epidemiological studies have been inconclusive, and the relationship between lead and human cancer is still unclear. 1
This new lead material for low-thermal-conductivity oxides is metastable and located within a quaternary phase field that has been previously explored. 0
Polycyclic aromatic hydrocarbons (PAHs) are well-known carcinogens causing lung and skin cancers in exposed workers.    1
Coal tars have been identified as posing a threat to human health due to their toxic, mutagenic and carcinogenic characteristics.   2
Asbestos and benzo(a)pyrene diol epoxide (BPDE) are pulmonary carcinogens with synergistic interaction in causing lung cancer.  2
Furthermore, by regulating the expression of G6PD, HPV16 E6 might promote the proliferation and migration potential, and inhibit apoptosis of cervical cancer cells, which ultimately contributed to the progression and metastasis of cervical cancer. 2
Nevertheless, the samAB operon, when carried on high-copy-number plasmids, can efficiently promote UV mutagenesis.  2
These findings suggest that; (i) p21waf1, together with p53, is a target gene of oral carcinogenesis in OSCCs from toombak-dippers, with the tobacco specific nitrosamines present in toombak possibly acting as principal carcinogens in these OSCCs; (ii) findings of p21waf1 exon 2 mutations in the OSCCs unrelated to snuff use further demonstrate that this gene may play an important role during the pathogenesis of OSCCs caused by smoked tobacco use; (iii) mutations in the S100A4 gene are rare in OSCCs, but appears to be complementary to p21waf1 and p53 mutations.   2
The study does not exclude the possibility that alpha-particle carcinogenesis may involve inactivation of p53 by gross deletions of the gene, but it speaks against the proposed specificity of point mutations of codon 249 in cancer supposedly induced by alpha-particles from radon progeny.    3
These results show for the first time that trivalent antimony interferes with proteins involved in nucleotide excision repair and partly impairs this pathway, pointing to an indirect mechanism in the genotoxicity of trivalent antimony. 2
Some PAH (perylene, quinoline, benzo[b]chrysene, phenanthrene, anthracene) were optimally activated to mutagens by S9 at 400 microliters/plate. 2
Benzo(a)-pyrene itself and phenanthrene oxide, a weakly reactive but noncarcinogenic chemical, did not induce this effect.  0
Mineral arsenicals have long been used in traditional medicines for various diseases, yet arsenic can be highly toxic and carcinogenic. 1
CONCLUSIONS: There is no relationship between that particles size and MTT reduction, as well as BrdU incorporation, such that the opal particles did not induce cytotoxic effect and genotoxicity in cultured mouse cells.  3
N-nitrosodiethylamine (DENA), an established alkylating agent and a rodent hepatocarcinogen, produced DNA SB in the livers of both species. 1
The effects of two chemical carcinogens, nitrosobutylurea and 7,12-dimethylbenz-(a) anthracene, on the expression of endogenous N- and B-tropic viruses were studied.   1
In addition, several oral micro-organisms metabolize alcohol to carcinogenic acetaldehyde thus explaining the association between poor oral hygiene, alcohol consumption and carcinogenesis.    2
In this study we have addressed the question whether UV light can activate in vitro the N-ras proto-oncogene into an active oncogene, and whether pyrimidine cyclobutane dimers or (6-4) photoproducts are the premutagenic lesion. 0
Two nitrosamines, N-nitrosonornicotine (NNN) and nicotine-derived nitrosamine ketone (NNK), present in SLT, listed as group 1 human carcinogens by the International Agency for Research on Cancer, are found to be the prime agents for most of cancers in SLT users.  2
To allow an assessment of whether the increased expression of GST Yc2 represents a general adaptive resistance mechanism to chemical stress, that is invoked by both chemoprotectors and carcinogens, we have examined the effects of EQ, butylated hydroxyanisole (BHA), butylated hydroxytoluene (BHT), phenobarbital (PB), AFB1, 3-methylcholanthrene (3-MC) and clofibrate on the AFB1-glutathione-conjugating activity and the GST subunit levels in rat liver.    1
When 2-acetylaminofluorene and dimethylnitrosamine mutagenesis rates in the Salmonella/liver in vitro system were studied with C3H/HeJ mouse kidney or liver postmitochondrial supernatant (S-9) fractions, sex differences (male much greater than female) of 10- to 30-fold were found in kidney but not liver.   2
Using AFB1 as a model carcinogen, we have studied in vivo and in vitro hepatic AFB1-DNA binding, demonstrating that dietary restriction (60% of ad libitum consumption) may decrease the metabolic activation of AFB1, and subsequently reduce AFB1-DNA binding.    2
The rodent carcinogen acrylamide (AA) is formed during preparation of starch-containing foods.  1
Both arsenite and benzo(a)pyrene (BaP) are known human carcinogens. 1
Comprehensive education and legislative approaches are recommended to reduce tobacco consumption and exposure to industrial carcinogens.    1
To test the hypothesis that variation in the genes that metabolize tobacco carcinogens contribute to bladder cancer, we examined the effects of single nucleotide polymorphisms in the genes of four key enzymes: cytochrome P450 1A2, N-acetyltransferase (NAT) 2, sulfotransferase 1A1, and UDP-glucuronosyltransferase (UGT) 2B7.    1
Importantly, six of the nine stresses (wounding, genotoxic, oxidative, UV-B light, osmotic and salt) can be examined for their capacity to generate systemic signals between the shoot and root, which might be essential to regain homeostasis in Arabidopsis thaliana.    0
The study was accompanied by a positive control using the known mutagens cyclophosphamide and N-methyl-N-nitrosourea.   1
By applying this platform to cancer WGS data sets with proven or speculated viral etiology, we newly identified or confirmed clonal integrations of hepatitis B virus (HBV), human papillomavirus (HPV), Epstein-Barr virus (EBV), and BK Virus (BKV), suggesting the involvement of these viruses in early stages of tumorigenesis in affected tumors, such as HBV in TERT and KMT2B (also known as MLL4) gene loci in liver cancer, HPV and BKV in bladder cancer, and EBV in non-Hodgkins lymphoma.  2
The study provides support to the hypothesis that trichloroethylene and other halogenated hydrocarbons are carcinogenic for the liver and lymphohematopoietic tissues, especially for non-Hodgkin lymphoma. 2
Cadmium (Cd), a known carcinogen and potent immunotoxicant in humans and animals, is dispersed throughout the environment as a result of pollution from a variety of sources.   1
Altogether, our results show that Roundup formulations cause more biological changes linked with carcinogenesis than glyphosate.    2
These studies indicate that nickel carcinogenesis may involve changes in sets of genes important in normal growth regulation.   2
Particulate matter was collected using personal pumps (2 l/min) and the eight carcinogenic PAHs were analysed by standard procedures.   2
Aflatoxin B1 (AFB1) is a potent carcinogen that causes growth stunting, immunosuppression and liver cancer in multiple species. 1
In the worse scenario, alongside other factors, MCPyV might drive MCC carcinogenesis, as described in elders with over 60 years of age. 1
In this study, cDNA filter arrays were used to determine the basal expression patterns of human cultured primary hepatocytes from different male donors; compare the gene expression profile of HepG2 to that of primary hepatocytes; and analyze the effects of three genotoxic hepatocarcinogens; aflatoxin B(1) (AFB(1)), 2-acetylaminofluorene (2AAF), and dimethylnitrosamine (DMN), as well as one non-gentoxic hepatotoxin, acetaminophen (APAP) on gene expression in both in vitro systems.    2
Benzo[a]pyrene (BaP), a powerful carcinogenic agent widely spread in the human environment, can be considered an indicator of PAH.  1
Pseudomonas aeruginosa, an opportunistic pathogen of the human urinary tract, and other selected human endogenous bacteria were investigated for metabolic activation of the bladder procarcinogens, 2-aminofluorene (2-AF), 4-aminobiphenyl (4-AB), and benzidine (Bz).    1
The heterocyclic amine 2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline (MeIQx) is one of a group of heterocyclic amine carcinogens that exists in cooked meat and fish.   1
Studies were carried out to evaluate the changes in the phase I and II enzymes of xenobiotic metabolism, on treatment with tobacco extract (TE) and a tobacco specific carcinogen, N-nitrosonornicotine (NNN) in Sprague-Dawley rats maintained on vitamin B complex sufficient and deficient semi-synthetic diets. 1
Formaldehyde (FA), an endogenous cellular aldehyde, is a rat nasal carcinogen.  1
Cadmium is a potent and effective carcinogen in rodents and has recently been accepted by IARC (International Agency for Research on Cancer) as a category I carcinogen.    1
Tobacco carcinogens induce Akt activation and lung carcinogenesis.  1
Environmental carcinogens such as betel quid chewing, tobacco smoking and alcohol drinking have been identified as major risk factors for head and neck cancer. 1
Benzo(a)pyrene [B(a)P], which is a carcinogen, is a substance most typically known in cigarette smoke and considered as an important intermediary of lung cancer.   1
Inorganic arsenic compounds are the more potent agents producing significant effects in the micromolar range, while the mutagenic organic arsenic compounds induce similar effects but in the millimolar range. 2
It follows that aggregate residential radon and lung cancer rates should be negatively associated for reasons having nothing to do with the possibility of radon being carcinogenic to the lung.    1
The Administrative Appeals Tribunal was asked to determine the validity of classifying trichloroethylene as a Category 2 rather than a Category 3 (data inadequate for making a satisfactory assessment) carcinogen.    1
Several non-mutagenic hydrocarbons (2 and 3 unsubstituted rings) enhanced the mutagenicity of B[a]P. On the other hand, most mutagenic polycyclic aromatic hydrocarbons (PAH) produced a large decrease and sometimes a complete abolition of the mutagenicity of B[a]P. In addition, these higher PAH also exhibited an activating effect of B[a]P mutagenicity, at low doses. 2
Epstein-Barr virus (EBV)-encoded molecules have been detected in the tumor tissues of several cancers, including nasopharyngeal carcinoma (NPC), suggesting that EBV plays an important role in tumorigenesis.  2
In this study, the possibility that nickel compounds induce genetic or chromosomal instability was examined, because recent studies in cancer research show that these conditions are critically involved in carcinogenesis.    1
The aim of this study was to establish an effective assay, based on mutagenically separated PCR (MS-PCR), with the goal of surveying GPOvir-resistant HIV-1 cases.  0
Asbestos is universally recognized as a carcinogen for the lower respiratory tract. 1
Outdoor air pollution, a spatially and temporally complex mixture, is a human carcinogen.   1
Aflatoxin M1, a mutagenic and carcinogenic metabolite of aflatoxin B1, occurs in milk from animals fed on food contaminated with some species of Aspergillus.    1
• Inorganic arsenic (iAs) is a ubiquitous human carcinogen, and rice (Oryza sativa) is the main contributor to iAs in the diet. 1
Prolonged exposure (>72h) to the human lung carcinogen, particulate hexavalent chromium (Cr(VI)), inhibits HR repair, resulting in increased chromosome instability in human cells. 2
Mutagenicity was induced in Salmonella typhimurium strains TA 98 and TA 100 plus S9 activation using 5 and 10 micrograms DMAB and antimutagenic activities of 0-150 microM MC, 0-60 microM PEC and 0-80 microM PEDMC were determined.   0
We conclude that contrary to the Stanton hypothesis, short, thin, asbestos fibers appear to contribute to the causation of human malignant mesothelioma.    2
Specifically, a 24-hour lead chromate exposure induced no aneugenic effect, whereas a 120-hour exposure to 0.5 and 1 microg/cm2 lead chromate induced 55% and 60% aneuploid metaphases, respectively.   1
In view of the potency of these compounds as liver carcinogens in many animal species, these data collectively suggest that the aflatoxins are also carcinogenic for man and that regular ingestion of foods heavily contaminated with aflatoxins increases the risk of liver cancer in human populations.  2
Beryllium (Be) metal and several of its analogues have been shown to be carcinogenic in rats.   1
Hexavalent chromium (Cr[VI]) is a genotoxic carcinogen that has been associated with an increased risk of nasal and respiratory tract cancers following occupational exposure.  1
4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanone (NNK) is a potent pulmonary carcinogen in rodents and is believed to be a causative factor for lung cancer in smokers.   1
Alcohol consumption is associated with increased morbidity and mortality related to infectious diseases and malignancy (1-5), although immune mediation of these relationships is controversial.    1
Preparations of coal-tar and juniper tar (cade oil) that are used in the treatment of psoriasis are known to contain numerous potentially carcinogenic polycyclic aromatic hydrocarbons (PAH).  1
By this study, MNNG was proved to be mutagenic in vivo. 2
The most common carcinogens were trichloroethylene, preparation of plastics materials containing acrylonitrile-butadiene-stirene, formaldehyde, wood dust, hexavalent chromium, silica and polycyclic aromatic hydrocarbons.    2
Diethylstilbestrol (DES) treatment of a male Syrian hamster resulted in the development of a renal tumor and its widely scattered serosal metastases.   2
To evaluate the lungs asbestos fibres concentration in participants with malignant pleural mesothelioma (MPM) who have been occupationally exposed. 2
Aflatoxin B1 (AFB1) is thought to be an occupational risk factor for airway carcinogenesis where exposure to AFB1-laden grain dusts is common.  1
To further characterize the specificity of this response, EGF binding levels for liver microsomes were determined after a 3-week administration of subacute doses of 2-AAF and five other known hepatocarcinogens: 3-methyl-4-dimethylaminoazobenzene (3Me-DAB), 2-AAF, aflatoxin B1 (AFB1), thioacetamide (TA), ethionine, benzidine (Benz), as well as four non-hepatocarcinogens: fluorene, p-aminoazobenzene, 4-acetylaminofluorene (4-AAF), and 3-methylcholanthrene.  1
Vinyl chloride is classified by the IARC in group 1-human carcinogens.  1
Fjord-region polycyclic aromatic hydrocarbon (PAH) dibenz (a,l)pyrene (DBP) is the most potent carcinogen in the PAH group. 1
Our study adds evidence supporting red meat-derived, but not white-meat derived HCAs and PAHs, as an important pathway for environmental colon cancer carcinogenesis.   2
The E6 and E7 proteins are essential in the HPV16 replication cycle but are also the major HPV16 proteins required for induction and maintenance of malignancy caused by HPV16 infection.   0
UGT1A10 exhibits glucuronidating activity against metabolites of the tobacco smoke carcinogen, benzo(a)pyrene, and is expressed highly in numerous target tissues for tobacco-related cancers including the upper aerodigestive tract.  1
We have shown that acute and chronic inflammation induced by intravesical instillations of killed Escherichia coli strikingly enhances N-methyl-N-nitrosourea (MNU)-initiated rat bladder carcinogenesis.   2
Nickel is a major carcinogen that is implicated in tumor development through occupational and environmental exposure.   1
Phosphoramide mustard and acrolein are toxic and reactive metabolites of the widely used anticancer drug and known teratogen cyclophosphamide.  2
Chlorooxirane, chloroacetaldehyde, chloroacetaldehyde monomer hydrate, chloroacetaldehyde dimer hydrate, chloroacetaldehyde trimer, and epichlorohydrin produced significant mutagenic acitivity in Salmonella typhimurium strains sensitive to base-pair mutation. 2
UNASSIGNED: Aflatoxins are a group of naturally-occurring carcinogens that are known to contaminate different human and animal foodstuffs.  1
Sequential treatment of FB1 following AFB1 synergistically induces preneoplastic alterations as well as liver damage, indicating that AFB1 acts as an initiator while FB1 as a promoter in the carcinogenesis model, confirming findings from previous studies. 2
Ionizing radiation is a mutagen with known negative impacts on individual fitness.  1
Because beryllium is recognized as a sensitizing and carcinogenic agent, the management of occupational health for workers who may be occupationally exposed to beryllium has long been an important issue in the world.    1
Helicobacter pylori is a unique organism which is pathogenic for stomach-duodenum (chronic gastritis, duodenal ulcer, gastric ulcer, gastric malignancy, mucosa-associated lymphoid tissue (MALT) lymphoma) and protective for oesophagus (Barretts oesophagus, oesophageal adenocarcinoma) at the same time in an individual.  1
Vinyl fluoride (VF) is an inhalation carcinogen at concentrations of 25 ppm or greater in rats and mice.    1
Chronic alcohol consumption interferes with several host anti-tumor mechanisms, thereby facilitating hepatocyte proliferation and tumorigenesis.    2
Taken together, our results support the hypothesis that cadmium is not directly genotoxic.  3
3MI, B(a)P, and NNK were incubated with the Salmonella typhimurium strain TA98, which is known to detect the most common subtype of cigarette smoke-induced mutagenicity, frameshift mutations in DNA, and with Salmonella typhimurium strain TA100, which detects base pair substitution mutants, with five sources of P450-mediated bioactivation: rat liver S9, human lung microsomes, recombinant CYP2A13, purified CYP2F3, and recombinant CYP1A1. 2
Several recent studies have shown that Wnt5a binding to ROR1 promotes oncogenic signaling by activating multiple pathways such as RhoA/Rac1 GTPases and PI3K/AKT, which in turn could induce transcriptional coactivator YAP/TAZ or polycomb complex protein BMI-1 signaling, respectively, to sustain stemness, metastasis and ultimately drug-resistance. 2
Recent works highlight a role for integrins in lymphangiogenesis and suggest that integrin inhibitors may serve as therapeutic targets to limit lymphangiogenesis and lymph node metastasis.    0
INTRODUCTION: The limited ability of current treatments to control metastasis and the proposed antitumor properties of specific nutrients prompted us to examine the effect of a specific formulation (nutrient supplement [NS]) of lysine, proline, arginine, ascorbic acid, and green tea extract in vivo on the development of N-methyl-N-nitrosourea (MNU)-induced mammary tumors in rats.  0
Glioblastoma multiforme (GBM) is a heterogeneous malignant brain tumor, the pathological incidence of which induces the accumulation of tumor-infiltrating lymphocytes (TILs).  2
Six peroxidase conjugated lectins were used to compare their ability to bind to formalin fixed paraffin embedded tissue sections of childhood renal tumours (Wilms tumour, mesoblastic nephroma, renal carcinoma, rhabdoid renal tumour, and bone metastasising renal tumour of childhood (BMRTC) with fetal and normal childrens kidney.   0
Extramammary Paget disease (EMPD) is a rare cutaneous malignant neoplasm, and the genomic alterations underlying its pathogenesis are unknown.  0
BACKGROUND: Breast cancer stem cells (BCSCs) are characterized by high aldehyde dehydrogenase (ALDH) enzyme activity and are refractory to current treatment modalities, show a higher risk for metastasis, and influence the epithelial to mesenchymal transition (EMT), leading to a shorter time to recurrence and death.    0
Pleural malignant mesothelioma is a neoplasm that may be related to asbestos exposure or radiation exposure.    1
In vivo investigations of pancreatic tumors with restored SLIT2 expression demonstrated reduced invasion, metastasis, and vascularization, with opposing effects produced by ROBO1 silencing in tumor cells or sequestration of endogenous SLIT2.   4
Targeting BACH1 normalized glycolysis and prevented antioxidant-induced metastasis, while increasing endogenous BACH1 expression stimulated glycolysis and promoted metastasis, also in the absence of antioxidants.    1
CONCLUSIONS: Although a high level of intratumor heterogeneity was evident in high-grade serous ovarian cancer, our results suggest that transcoelomic metastasis arises with little accumulation of somatic mutations and copy number alterations in this patient. 0
This review discusses the current knowledge about how BACH1 regulates cancer metastasis in various types of cancer and other carcinogenic associated factors such as oxidative stress, cell cycle regulation, apoptosis, and angiogenesis.  1
Chronic myelogenous leukemia is a clonal myeloproliferative neoplasm caused by reciprocal translocation involving chromosomes 9 and 22 resulting in the expression of a constitutively activated BCR-ABL1 tyrosine kinase that leads to the malignant transformation of the hematopoietic stem cells.   0
The CALGB conducted a Phase II trial (CALGB 8945) to test the efficacy of high dose toremifene in a population of patients who had hormone receptor-negative, metastatic breast cancer with limited prior chemotherapy exposure, good performance status, and measurable disease.   0
In summary, OIP5-AS1 affects HCC proliferation, metastasis, and angiogenesis in HCC by regulating VEGFA expression through sponging miR-3163.   0
Our patient was age seven years when he received surgery, radiation therapy and chemotherapy for Wilms tumor, eight years when he received radiation and chemotherapy for pulmonary metastases of Wilms tumor, and 13 years when he developed osteogenic sarcoma of the chest wall. 0
In female B6C3F1 mice, the incidence of neoplastic nodule of the liver was associated with treatment, and in male mice tetrachlorvinphos was carcinogenic, causing hepatocellular carcinoma of the liver.   2
Moreover, pancreatic cancer aggressiveness is closely related to high levels of pro-survival mediators, which can ultimately lead to rapid disease progression, resistance and metastasis.  0
Tamoxifen has proven to be successful in both adjuvant and metastatic settings and remains the standard of care.    4
Cocoa flavonoids have been demonstrated to influence several important biological functions in vitro and in vivo by their free radical scavenging ability or through the regulation of signal transduction pathways to stimulate apoptosis and to inhibit inflammation, cellular proliferation, apoptosis, angiogenesis and metastasis. 4
Thus, the present study shows that rhSOD is able to inhibit both experimental and spontaneous pulmonary metastasis, possibly through the suppression of tumor cell invasion into the extracellular matrix.  4
Metastatic melanoma can present with varied pattern of pulmonary involvement ranging from post obstructive pneumonia to atelectasis.    0
Prostate cancer is the most common malignancy in men and the second leading cause of cancer death.  0
Uveal melanoma (UM) is the most common primary malignant ocular tumor in adults.    0
The theoretical mechanism of hepatic spread from gallbladder cancer includes direct extension, hematogenous metastasis, and lymphatic spread.   0
We show that this mutation confers hypermutability not only to the cross-linking agents tested, hexamethylphosphoramide and hexamethylmelamine, but to the point mutagen N-ethyl-N-nitrosourea as well, whereas the response to methyl methanesulfonate was normal. 1
However, breast cancer patients have been traditionally denied the beneficial effects of hormone replacement therapy (HRT) because of the belief that renewed hormonal exposure would accelerate the growth of occult breast cancer or facilitate breast carcinogenesis.    1
Neuroblastoma is a p53 wild type malignancy at diagnosis and repression of p53 signaling plays an important role in its pathogenesis.   2
Metastatic mesothelioma is a consideration for metastatic pulmonary tumors of unknown origin.   0
Diallyl sulfide (DAS) and diallyl disulfide (DADS), two garlic constituents, were found previously to inhibit aflatoxin B(1) (AFB(1))-initiated carcinogenesis in rat liver, DADS being the most effective. 4
Male rats experimentally exposed to the carcinogen dimethylhydrazine, have twice the risk of developing colon cancer and significantly shorter survival times than their female counterparts.   2
The human and rabbit teratogen thalidomide has been tested for mutagenicity in a wide range of assays, ranging from bacterial gene mutation assays conducted in vitro to in vivo cytogenetic assays conducted using rabbits, and including a variety of human-derived tissues.  1
Cancer cells maintain androgen receptor-regulated cytoplasmic TMPRSS2 expression, which facilitates EMT invasion and metastasis in model systems through hepatocyte growth factor and c-MET signaling.  0
Fulvestrant 500 mg and exemestane are widely used agents in first-line therapy for metastatic breast cancer (MBC) of estrogen receptor (ER)-positive (ER+) postmenopausal MBC after failure of adjuvant nonsteroidal aromatase inhibitor (NSAI) treatment.  4
DMH is widely used as a carcinogen to induce colon cancer in animal models. 1
Adrenocortical carcinoma (ACC) is a rare, heterogeneous malignancy with a poor prognosis.   0
Deletion of GRK6 increases the activity of the host CXCR2, resulting in greater PMN infiltration and MMP release in the tumor microenvironment, thereby promoting angiogenesis and metastasis.  1
The purposes of this study were to provide a case-based overview of various immune-mediated side effects detected by 18F-Fluorodeoxyglucose (F-18 FDG) positron emission tomography-computed tomography (PET-CT) in the patients receiving ipilimumab immunotherapy for treatment of malignant melanoma, and discuss the importance of recognizing immune-mediated side effects in the use of F-18 FDG PET-CT for monitoring therapeutic effects of ipilimumab on metastatic melanoma.  4
However, JMJD3 conferred melanoma cells with several malignant features such as enhanced clonogenicity, self-renewal, and transendothelial migration.   2
JAM-C affects β1and ERK activation in HDLEC, thus promoting lymphangiogenesis and nodal metastasis. 2
Although phosphoramide mustard (PM) is generally recognized as being the most genotoxic metabolite of cyclophosphamide (CP), the contribution of acrolein to the cytogenetic toxicity of CP is unclear. 1
Medical therapy included octreotide 20 mg every 4 weeks, which was switched to the tyrosine kinase inhibitor vandetanib 300 mg/day 11 months ago when computed tomography scanning revealed progressive mediastinal lymph node and diffuse and symptomatic pulmonary metastases.    0
These results suggest that colorectal cancer patients with high risk of hematogenous metastasis and recurrence are the patients with ss-extra(+), the values of d-CEA, especially d-p CEA gradient, greater than 5 ng/ml and with p-CA19-9 value greater than 37 U/ml.  0
We present an 81-year-old woman with metastatic melanoma confined to an endometrial polyp leading to the diagnosis of widespread dissemination of the patients acral melanoma resected 6 years prior.   0
Intraperitoneal administration of double transfectants inhibited pulmonary metastasis of colon26 inoculated intravenously to a stronger degree than that of single transfectants.   4
Recent findings of the feasibility of dietary fiber to boost the colonic microbial synthesis of anti-proliferative and counter carcinogenic metabolites, particularly butyrate, underscores the prerequisite of dietary modification as a key measure to curb the pandemic of CRC in westernized countries. 4
Breast carcinoma is the most common malignancy and the leading cause of cancer death in women.  0
Ten months later, left adrenal metastasis was detected on computed tomography(CT)scans. 0
This estrogen-induced neoplasm presents an important cytological pleomorphism and its origin remains largely controversial. 1
Paradoxically, many recently published findings showed that the first-line chemotherapeutic agent paclitaxel (PTX) showed pro-metastatic effects in the progress of treating breast cancer. 1
Clear cell renal cell carcinoma (ccRCC) is the most common malignancy of the adult kidney and displays heterogeneity in clinical outcomes.  0
The CD4+ T-cell malignancy induced by human T-cell leukemia virus type 1 (HTLV-I) infection and termed; Adult T-cell Leukemia lymphoma (ATLL), is caused by defects in the mechanisms underlying cell proliferation and cell death. 2
Twelve patients (three cohorts of four patients each) received cyclophosphamide, MEDI-507, and haploidentical unmanipulated bone marrow (n=8) or ex vivo T-cell-depleted peripheral blood stem cells (n=4) for chemorefractory hematologic malignancy.  0
The primary melanoma was surgically resected, and combination hepatic arterial infusion (HAI) therapy using dacarbazine, nimustine, vincristine (DAV), and cisplatin was applied to the metastatic focus.   4
To determine if patients diagnosed as having metastatic uveal melanoma before the onset of symptoms experience more favorable survival outcomes than patients diagnosed after the onset of symptoms.    0
Complementary chemotherapy and node dissection are not required as first intention therapy when the tumour is well localized (complete exeresis, no lymph node invasion, no pulmonary metastasis), but are reserved for relapse or residual tumours revealed by a secondary rise in alpha foetoprotein levels or by extension from the initial site.    0
Perhaps they could develop into potential targets for treating breast cancer if they are carcinogenic.  0
